"id"	"title"	"old_field"	"label"	"field"	"ig_winner"	"field_num"
979	"General Principles in Treatment of Nasal Hemorrhage: Emphasis on Management of Postnasal Hemorrhage"	"humanities"	1	"medicine"	0	3
2332	"Optic disc rim area to retinal nerve fiber layer thickness correlation: comparison of diabetic and normal tension glaucoma eyes"	"medicine"	0	"medicine"	0	3
2291	"Three-dimensional endoscopic ultrasound of the esophagus"	"medicine"	0	"medicine"	0	3
1795	"Comparative oogenesis in cardinal fishes (Apogonidae, Perciformes), with special focus on the adaptive structures of the egg envelopes"	"bio_env"	0	"bio_env"	0	1
2280	"Diagnostic flexible fiberoptic pleuroscopy in suspected malignant pleural effusions."	"medicine"	0	"medicine"	0	3
2846	"Behavioral and electrophysiological correlates of intact and scrambled body perception"	"neuroscience"	0	"neuroscience"	0	4
1211	"Famous faces as icons. The illusion of being an expert in the recognition of famous faces."	"psychology"	1	"neuroscience"	0	4
1729	"C:N:P ratios and stable carbon isotope compositions as indicators of organic matter sources in a riverine wetland system (Moji-guaçu River, São Paulo-Brazil)"	"bio_env"	0	"bio_env"	0	1
3187	"The effect of prenatal cocaine exposure on the stress response of adult mice"	"neuroscience"	0	"neuroscience"	0	4
2262	"Nephroendocrinology: When endocrinology meets nephrology"	"medicine"	0	"medicine"	0	3
2150	"Gonadotrophin treatment of pathospermic patients"	"medicine"	0	"medicine"	0	3
413	"The history of the speckled monster"	"medicine"	1	"medicine"	0	3
2184	"More clarity needed for contraceptive mobile app Pearl Index calculations."	"medicine"	0	"medicine"	0	3
1925	"Isozyme diversity within African Manihot germplasm"	"bio_env"	0	"bio_env"	0	1
1224	"The Influence of Bars on Nuclear Activity"	"physics"	1	"exact_eng"	0	2
2964	"Comparison of pain syndromes associated with nervous or somatic lesions and development of a new neuropathic pain diagnostic questionnaire (DN4)"	"neuroscience"	0	"neuroscience"	0	4
2508	"Accelerated uptake of VWF/platelet complexes in macrophages contributes to VWD type 2B-associated thrombocytopenia."	"medicine"	0	"medicine"	0	3
2942	"Schizophrenia spectrum and related neuropathology"	"neuroscience"	0	"neuroscience"	0	4
2571	"High-dose melphalan with autologous stem cell support in refractory Hodgkin lymphoma patients as a bridge to second transplant"	"medicine"	0	"medicine"	0	3
3310	"The Impact of Genetic Removal of GFAP and/or Vimentin on Glutamine Levels and Transport of Glucose and Ascorbate in Astrocytes"	"neuroscience"	0	"neuroscience"	0	4
2346	"Performance of FRAX in clinical practice according to sex and osteoporosis definitions: the Manitoba BMD registry"	"medicine"	0	"medicine"	0	3
2693	"Intercerebellar Coupling Contributes to Bimanual Coordination"	"neuroscience"	0	"neuroscience"	0	4
2005	"On performance evaluation of hybrid decode-amplify-forward relaying protocol with partial relay selection in underlay cognitive networks"	"exact_eng"	0	"exact_eng"	0	2
2605	"Thalidomide for treatment of severe intestinal bleeding."	"medicine"	0	"medicine"	0	3
323	"The Effect of Touch on Tipping: An Evaluation in a French Bar."	"psychology"	1	"neuroscience"	0	4
380	"Something smells fishy: Olfactory suspicion cues improve performance on the Moses illusion and Wason rule discovery task"	"psychology"	1	"neuroscience"	0	4
234	"Expletives of Lower Working-Class Women"	"humanities"	1	"neuroscience"	0	4
1534	"The Organization of Santa: Fetishism Ambivalence and Narcissism"	"psychology"	1	"neuroscience"	0	4
2394	"Dose reduction in CT examination of children by an attenuation-based on-line modulation of tube current (CARE Dose)"	"medicine"	0	"medicine"	0	3
3213	"The distribution of cholecystokinin and vasoactive intestinal peptide in rhesus monkey brain as determined by radioimmunoassay"	"neuroscience"	0	"neuroscience"	0	4
2483	"Prognostic significance of renal dysfunction and its change pattern on outcomes in patients with acute coronary syndrome treated with emergent percutaneous coronary intervention"	"medicine"	0	"medicine"	0	3
2962	"The effect of inferotemporal or foveal prestriate ablation on serial reversal learning in monkeys"	"neuroscience"	0	"neuroscience"	0	4
778	"Epileptic seizures evoked by the Rubik's cube."	"medicine"	1	"medicine"	0	3
287	"Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action."	"psychology"	1	"neuroscience"	0	4
695	"Exposure to the American flag polarizes democratic-republican ideologies."	"psychology"	1	"neuroscience"	0	4
3196	"EEG alpha activity is associated with individual differences in post-break improvement"	"neuroscience"	0	"neuroscience"	0	4
2329	"Expanding the Boundaries of Endoscopic Resection: Circumferential Laterally Spreading Lesions of the Duodenum."	"medicine"	0	"medicine"	0	3
1117	"Long-Delayed Radio Echoes: Observations and Interpretations"	"physics"	1	"exact_eng"	0	2
1142	"Optimal Wavelet Selection For Analyzing Sanskrit Divine Sound ""OM""."	"mathematics"	1	"exact_eng"	0	2
1363	"The quantitation of cocaine on U.S. currency: survey and significance of the levels of contamination."	"psychology"	1	"neuroscience"	0	4
2506	"Comparison of minimally invasive and open colorectal resections for patients undergoing simultaneous R0 resection for liver metastases: a propensity score analysis"	"medicine"	0	"medicine"	0	3
1917	"Genotyping-by-sequencing reveals the origin of the Tunisian relatives of cultivated carrot (Daucus carota)"	"bio_env"	0	"bio_env"	0	1
2505	"Associated factors in children with chronic cough."	"medicine"	0	"medicine"	0	3
569	"Sexual and intimacy health of Catholic priests."	"medicine"	1	"medicine"	0	3
631	"The nature of navel fluff"	"medicine"	1	"medicine"	0	3
274	"Cultural Evolution as a Possible Triggering or Causative Factor of Common Baldness."	"medicine"	1	"medicine"	0	3
3170	"Rhythmicity, randomness and synchrony in climbing fiber signals"	"neuroscience"	0	"neuroscience"	0	4
864	"Positive emotional contagion in a New Zealand parrot."	"biology"	1	"bio_env"	0	1
2912	"Pathogenesis of Alzheimer""s Disease Examined Using a Modified Puri-Li Model that Incorporates Calcium Ion Homeostasis"	"neuroscience"	0	"neuroscience"	0	4
1884	"Ultrathin-layer isoelectric focusing for bovine serum transferrin phenotyping"	"bio_env"	0	"bio_env"	0	1
1016	"Preference for newspaper size"	"humanities"	1	"neuroscience"	0	4
1905	"island biogeography of Day Geckos (Phelsuma) in the Indian Ocean"	"bio_env"	0	"bio_env"	0	1
2801	"A cortical attractor network with dynamic synapses"	"neuroscience"	0	"neuroscience"	0	4
1503	"Juror Deliquency in Criminal Trials in America, 1796-1996"	"humanities"	1	"neuroscience"	0	4
1556	"Praying-Induced Oromandibular Dystonia."	"medicine"	1	"medicine"	0	3
1626	"What ever happened to the ""cool"" kids? Long-term sequelae of early adolescent pseudomature behavior."	"psychology"	1	"neuroscience"	0	4
948	"Dangerous Trends in Oboe Playing"	"psychology"	1	"neuroscience"	0	4
1866	"Why are larvae of the social parasite wasp Polistes sulcifer not removed from the host nest?"	"bio_env"	0	"bio_env"	0	1
2015	"Safety Research of the 68 kA Trial-HTS Current Lead for ITER"	"exact_eng"	0	"exact_eng"	0	2
1803	"Between-year variation in seed weights across altitudes in the high-alpine plant Eritrichium nanum"	"bio_env"	0	"bio_env"	0	1
2785	"Oscillations in the prefrontal cortex: a gateway to memory and attention"	"neuroscience"	0	"neuroscience"	0	4
2231	"Sinus bradycardia associated with cyclosporine following allogeneic hematopoietic stem cell transplantation"	"medicine"	0	"medicine"	0	3
2447	"Wilms tumor: a new method for quantification of lung metastatic tumor burden"	"medicine"	0	"medicine"	0	3
1038	"Did the Ichthyosaurs Explode? A Forensic-medical Contribution to the Taphonomy of Ichthyosaurs"	"medicine"	1	"medicine"	0	3
2189	"Comparison Between Noninvasive Indices of Baroreceptor Sensitivity and the Phenylephrine Method in Post-Myocardial Infarction Patients"	"medicine"	0	"medicine"	0	3
1239	"Math is hard, Barbie said"	"psychology"	1	"neuroscience"	0	4
1371	"Can Package Size Accelerate Usage Volume."	"economics"	1	"neuroscience"	0	4
3372	"Proprioceptive regulation of interlimb behavior: interference between passive movement and active coordination dynamics"	"neuroscience"	0	"neuroscience"	0	4
1742	"Teliospores of smut fungi teliospore connections, appendages, and germ pores studied by electron microscopy; phylogenetic discussion of characteristics of teliospores"	"bio_env"	0	"bio_env"	0	1
3384	"Frontal connections and cognitive changes in normal aging rhesus monkeys: A DTI study"	"neuroscience"	0	"neuroscience"	0	4
1788	"Secondary reduction of preference for the sword ornament in the pygmy swordtail Xiphophorus nigrensis (Pisces: Poeciliidae)"	"bio_env"	0	"bio_env"	0	1
3381	"Cortical changes underlying balance recovery in patients with hemiplegic stroke"	"neuroscience"	0	"neuroscience"	0	4
806	"Influence of Travelling on Decision-Making."	"psychology"	1	"neuroscience"	0	4
1952	"Highly Linear Power Tracking Doherty Amplifierfor WCDMA Repeater Applications"	"exact_eng"	0	"exact_eng"	0	2
789	"Food Habits of Peg-leg Coyotes"	"biology"	1	"bio_env"	0	1
2910	"A regularization algorithm for decoding perceptual temporal profiles from fMRI data"	"neuroscience"	0	"neuroscience"	0	4
813	"Solar Eclipse and Suicide"	"psychology"	1	"neuroscience"	0	4
3104	"Electrophysiological study of evoked electrical activity in the pineal gland"	"neuroscience"	0	"neuroscience"	0	4
437	"Exodus of Einstein's Special Theory in Seven Simple Steps"	"physics"	1	"exact_eng"	0	2
2187	"Predictors of human immunodeficiency virus and tuberculosis co-infection"	"medicine"	0	"medicine"	0	3
3245	"Computational models of basal ganglia dysfunction: the dynamics is in the details"	"neuroscience"	0	"neuroscience"	0	4
240	"Relations Between Rheological Properties Saliva-induced Structure Breakdown and Sensory Texture Attributes of Custards."	"biology"	1	"bio_env"	0	1
2622	"Contrast thresholds in additive luminance noise: Effect of noise temporal characteristics"	"medicine"	0	"medicine"	0	3
1428	"Undervaluing Gratitude: Expressers Misunderstand the Consequences of Showing Appreciation."	"psychology"	1	"neuroscience"	0	4
2742	"Neuroprotective efficacy of P7C3 compounds in primate hippocampus"	"neuroscience"	0	"neuroscience"	0	4
717	"GC/MS based identification of skunk spray maliciously deployed as ""biological weapon"" to harm civilians."	"chemistry"	1	"medicine"	0	3
2994	"Introduction, rationale, and methodology"	"neuroscience"	0	"neuroscience"	0	4
436	"Placing Food Color Experimentation into a Valid Consumer Context."	"economics"	1	"neuroscience"	0	4
2969	"Interplay between acoustic/phonetic and semantic processes during spoken sentence comprehension: An ERP study"	"neuroscience"	0	"neuroscience"	0	4
1940	"Synchronization control of switched linearly coupled neural networks with delay"	"exact_eng"	0	"exact_eng"	0	2
1295	"Characteristics of the External Ear"	"biology"	1	"bio_env"	0	1
2744	"Obesity associated with increased brain age from midlife"	"neuroscience"	0	"neuroscience"	0	4
1105	"Incorrect implementations of the Floyd -Warshall algorithm give correct solutions after three repeats"	"mathematics"	1	"exact_eng"	0	2
3222	"First-Spike Latency in the Presence of Spontaneous Activity"	"neuroscience"	0	"neuroscience"	0	4
3269	"Cognitive factors and persistent pain: A glimpse into pandora's box"	"neuroscience"	0	"neuroscience"	0	4
2388	"Glucose-lowering therapies and cancer risk: the trials and tribulations of trials and observations"	"medicine"	0	"medicine"	0	3
1679	"Penis size and vaginal orgasm"	"psychology"	1	"neuroscience"	0	4
815	"Analysis of Chewing Sounds for Dietary Monitoring."	"medicine"	1	"medicine"	0	3
702	"Speed of Predator and Prey"	"biology"	1	"bio_env"	0	1
2510	"Phototherapy - Traditional and Nontraditional"	"medicine"	0	"medicine"	0	3
718	"Freewheelin' scientists: citing Bob Dylan in the biomedical literature"	"medicine"	1	"medicine"	0	3
363	"Want to block earworms from conscious awareness? B(u)y gum!"	"biology"	1	"bio_env"	0	1
1399	"The perils of bungee jumping"	"physics"	1	"exact_eng"	0	2
2997	"From upright to upside-down presentation: A spatio-temporal ERP study of the parametric effect of rotation on face and house processing"	"neuroscience"	0	"neuroscience"	0	4
2809	"The Information Sharing Statement Grows Some Teeth"	"neuroscience"	0	"neuroscience"	0	4
345	"Feeding Ecology and Social Organization of Wildcats (Felis silvestris) and Domestic Cats (Felis catus) in Scotland."	"biology"	1	"bio_env"	0	1
1426	"My Baby Doesn't Smell as Bad as Yours: The Plasticity of Disgust"	"psychology"	1	"neuroscience"	0	4
1432	"Women are better at selecting gifts than men."	"psychology"	1	"neuroscience"	0	4
726	"Generalized Ham-Sandwich Cuts."	"cs"	1	"exact_eng"	0	2
1779	"Recovery of plastids from photooxidative damage: Significance of a plastidic factor"	"bio_env"	0	"bio_env"	0	1
2908	"Hyperscanning neuroimaging technique to reveal the ""two-in-one"" system in social interactions"	"neuroscience"	0	"neuroscience"	0	4
3046	"Depth perception from second-order-motion stimuli yoked to head movement"	"neuroscience"	0	"neuroscience"	0	4
633	"A Lucky Catch: Fishhook Injury of the Tongue"	"medicine"	1	"medicine"	0	3
1042	"Relations of Machiavellian Behavior with Sales Performance of Stockbrokers"	"psychology"	1	"neuroscience"	0	4
1941	"First In-Core Simultaneous Measurements of Nuclear Heating and Thermal Neutron Flux Obtained With the Innovative Mobile Calorimeter CALMOS Inside the OSIRIS Reactor"	"exact_eng"	0	"exact_eng"	0	2
2625	"The declining utilization of brachytherapy for the treatment of prostate cancer: Can magnetic resonance imaging reverse the trend?"	"medicine"	0	"medicine"	0	3
851	"When baby's mother is also grandma-and sister"	"humanities"	1	"neuroscience"	0	4
1452	"Rapid Effects of Neonatal Music Therapy Combined with Kangaroo Care on Prematurely-Born Infants"	"medicine"	1	"medicine"	0	3
1261	"A Prompt Plus Delayed Contingency Procedure for Reducing Bathroom Graffiti."	"humanities"	1	"neuroscience"	0	4
2576	"The challenge of diagnosing autoimmune hepatitis: less is more."	"medicine"	0	"medicine"	0	3
835	"Spontaneous human combustion: a sometimes incomprehensible phenomenon"	"medicine"	1	"medicine"	0	3
368	"President Obama's Coronary Calcium Scan"	"medicine"	1	"medicine"	0	3
1946	"Low-temperature polysilicon thin-film transistors fabricated from laser-processed sputtered-silicon films"	"exact_eng"	0	"exact_eng"	0	2
1260	"Chickens Orient Using a Magnetic Compass."	"biology"	1	"bio_env"	0	1
1481	"Cheek Dimples in Greek Children and Adolescents"	"humanities"	1	"neuroscience"	0	4
1408	"The Wow! Signal of the Terrestrial Genetic Code"	"genetics"	1	"medicine"	0	3
238	"Nursing Bra Brouhaha"	"medicine"	1	"medicine"	0	3
